动物名称,动物简介,动物图片,动物声音
蜜蜂,,http://dbp-resource.gz.bcebos.com/3b759ccf-2686-803d-bd94-d7847a94fbda/76_bee%E8%9C%9C%E8%9C%82.jpeg?authorization=bce-auth-v1%2Fa4d81bbd930c41e6857b989362415714%2F2018-09-29T09%3A21%3A18Z%2F-1%2F%2Fd5d14c161c874c6de06ad741d81f32052909bf93ba955b08b2448d41cf2a32e3,http://dbp-resource.gz.bcebos.com/3b759ccf-2686-803d-bd94-d7847a94fbda/76_bee%E8%9C%9C%E8%9C%82.mp3?authorization=bce-auth-v1%2Fa4d81bbd930c41e6857b989362415714%2F2018-09-18T10%3A01%3A39Z%2F-1%2F%2Ff8c8ac9ad56e5093426cab563c2c3f3c7f7d62bdb7441d5b9fc8ee9f1fa3b1e3
蚊子,,http://dbp-resource.gz.bcebos.com/3b759ccf-2686-803d-bd94-d7847a94fbda/77_mosquito%E8%9A%8A%E5%AD%90.jpeg?authorization=bce-auth-v1%2Fa4d81bbd930c41e6857b989362415714%2F2018-09-29T09%3A21%3A18Z%2F-1%2F%2F00b246c6188c3ff0ebd4435a33aa3023b6ffb4da2123e8405c2fe09f466577d7,http://dbp-resource.gz.bcebos.com/3b759ccf-2686-803d-bd94-d7847a94fbda/77_mosquito%E8%9A%8A%E5%AD%90.mp3?authorization=bce-auth-v1%2Fa4d81bbd930c41e6857b989362415714%2F2018-09-18T10%3A01%3A39Z%2F-1%2F%2Fe329c092fed4935452bba1adc9cbeada2999e53f1809a5e874c21f911462d7a1
蝈蝈,,http://dbp-resource.gz.bcebos.com/3b759ccf-2686-803d-bd94-d7847a94fbda/78_grasshopper%E8%9D%88%E8%9D%88.jpeg?authorization=bce-auth-v1%2Fa4d81bbd930c41e6857b989362415714%2F2018-09-29T09%3A21%3A18Z%2F-1%2F%2F39216bd894ff5607401ed54df89e5134b689e3f732466ba7d4a5c328717d1b63,http://dbp-resource.gz.bcebos.com/3b759ccf-2686-803d-bd94-d7847a94fbda/78_grasshopper%E8%9D%88%E8%9D%88.mp3?authorization=bce-auth-v1%2Fa4d81bbd930c41e6857b989362415714%2F2018-09-18T10%3A01%3A41Z%2F-1%2F%2F1bc64a1cfe7b07612a166de1abfea817fc2f9bd5ee5c04404290d066701eabec
蟋蟀,,http://dbp-resource.gz.bcebos.com/3b759ccf-2686-803d-bd94-d7847a94fbda/79_cricket%E8%9F%8B%E8%9F%80.jpeg?authorization=bce-auth-v1%2Fa4d81bbd930c41e6857b989362415714%2F2018-09-29T09%3A21%3A18Z%2F-1%2F%2F1ace6fc1d73aef287bfe38a020e192300fbd53618cd821b08971c6529f11a42f,http://dbp-resource.gz.bcebos.com/3b759ccf-2686-803d-bd94-d7847a94fbda/79_cricket%E8%9F%8B%E8%9F%80.mp3?authorization=bce-auth-v1%2Fa4d81bbd930c41e6857b989362415714%2F2018-09-18T10%3A01%3A41Z%2F-1%2F%2F4bff397b74e530b68a6c02e82707d321782fe0279e2554840b0ac4b597d21b0a
蝙蝠,,http://dbp-resource.gz.bcebos.com/3b759ccf-2686-803d-bd94-d7847a94fbda/80_bat%E8%9D%99%E8%9D%A0.jpg?authorization=bce-auth-v1%2Fa4d81bbd930c41e6857b989362415714%2F2018-09-29T09%3A21%3A19Z%2F-1%2F%2F7d3f08bedf54f688f9c20a33092e09832bcef066fdf1dd3162ca8747b7d19118,http://dbp-resource.gz.bcebos.com/3b759ccf-2686-803d-bd94-d7847a94fbda/80_bat%E8%9D%99%E8%9D%A0.mp3?authorization=bce-auth-v1%2Fa4d81bbd930c41e6857b989362415714%2F2018-09-18T10%3A01%3A41Z%2F-1%2F%2F8b02cc1f0edce6b76ab77aee30fc50e6fce2c6984f5134520feba1f3d44e50a2
考拉,,http://dbp-resource.gz.bcebos.com/3b759ccf-2686-803d-bd94-d7847a94fbda/82_koala%E8%80%83%E6%8B%89.jpg?authorization=bce-auth-v1%2Fa4d81bbd930c41e6857b989362415714%2F2018-09-29T09%3A21%3A19Z%2F-1%2F%2F6f2930d3df80af79cea4fb2d7f0c763545f3b9666546d11b6273043141db8706,http://dbp-resource.gz.bcebos.com/3b759ccf-2686-803d-bd94-d7847a94fbda/82_koala%E8%80%83%E6%8B%89.mp3?authorization=bce-auth-v1%2Fa4d81bbd930c41e6857b989362415714%2F2018-09-18T10%3A01%3A43Z%2F-1%2F%2F5f65ebe78fdf610a6990255a2d38de94f3d6385cac8b766cdee6507cc44835e0
娃娃鱼,,http://dbp-resource.gz.bcebos.com/3b759ccf-2686-803d-bd94-d7847a94fbda/83_giantsalamander%E5%A8%83%E5%A8%83%E9%B1%BC.jpeg?authorization=bce-auth-v1%2Fa4d81bbd930c41e6857b989362415714%2F2018-09-29T09%3A21%3A19Z%2F-1%2F%2Faadafffb6fc91baa0be1d5d5c87ff3e815b295cd63982725848e070fb5b8bd03,http://dbp-resource.gz.bcebos.com/3b759ccf-2686-803d-bd94-d7847a94fbda/83_giantsalamander%E5%A8%83%E5%A8%83%E9%B1%BC.mp3?authorization=bce-auth-v1%2Fa4d81bbd930c41e6857b989362415714%2F2018-09-18T10%3A01%3A43Z%2F-1%2F%2F3df2772191bb15e5421e2d3c9520bef690fa1719dfe637dfe42ebd9f04141cbd
小浣熊,,http://dbp-resource.gz.bcebos.com/3b759ccf-2686-803d-bd94-d7847a94fbda/84_littleraccoon%E5%B0%8F%E6%B5%A3%E7%86%8A.jpeg?authorization=bce-auth-v1%2Fa4d81bbd930c41e6857b989362415714%2F2018-09-29T09%3A21%3A19Z%2F-1%2F%2F04134f20966737e2a77f3c10430eeed39bfce144f6a9d54c2cf5fd6f005472ad,http://dbp-resource.gz.bcebos.com/3b759ccf-2686-803d-bd94-d7847a94fbda/84_littleraccoon%E5%B0%8F%E6%B5%A3%E7%86%8A.mp3?authorization=bce-auth-v1%2Fa4d81bbd930c41e6857b989362415714%2F2018-09-18T10%3A01%3A44Z%2F-1%2F%2F585ee6887bbf1eead7ee5474d7a594b96af58497be37d0b568de5b1be8442d67
海龟,,http://dbp-resource.gz.bcebos.com/3b759ccf-2686-803d-bd94-d7847a94fbda/85_turtle%E6%B5%B7%E9%BE%9F.jpeg?authorization=bce-auth-v1%2Fa4d81bbd930c41e6857b989362415714%2F2018-09-29T09%3A21%3A19Z%2F-1%2F%2F5f3590c45cd6a9f3b57e073531d8495dfb58776ad6c7e0f030ea81af516e61ae,http://dbp-resource.gz.bcebos.com/3b759ccf-2686-803d-bd94-d7847a94fbda/85_turtle%E6%B5%B7%E9%BE%9F.mp3?authorization=bce-auth-v1%2Fa4d81bbd930c41e6857b989362415714%2F2018-09-18T10%3A01%3A44Z%2F-1%2F%2F3ec47e8d8c3ce0d143f498f7f48c24aab584ac6bd2b3087b875d95d1adec295d
鲸,,http://dbp-resource.gz.bcebos.com/3b759ccf-2686-803d-bd94-d7847a94fbda/86_whale%E9%B2%B8.jpeg?authorization=bce-auth-v1%2Fa4d81bbd930c41e6857b989362415714%2F2018-09-29T09%3A21%3A19Z%2F-1%2F%2F5e9736c2d462d742447b6dd29a236f0579aab213e64229fe5f1e5b3a53633de1,http://dbp-resource.gz.bcebos.com/3b759ccf-2686-803d-bd94-d7847a94fbda/86_whale%E9%B2%B8.mp3?authorization=bce-auth-v1%2Fa4d81bbd930c41e6857b989362415714%2F2018-09-18T10%3A01%3A44Z%2F-1%2F%2Fe62662658a3aee273af92dc60bae7785e1f78ad89b36608b2ce33921a10cab51
水獭,,http://dbp-resource.gz.bcebos.com/3b759ccf-2686-803d-bd94-d7847a94fbda/87_otter%E6%B0%B4%E7%8D%AD.jpeg?authorization=bce-auth-v1%2Fa4d81bbd930c41e6857b989362415714%2F2018-09-29T09%3A21%3A19Z%2F-1%2F%2F1f339be6dd31ab27ae3d7c2913c50f369f99c8bac825c54979653f4fd99d2c29,http://dbp-resource.gz.bcebos.com/3b759ccf-2686-803d-bd94-d7847a94fbda/87_otter%E6%B0%B4%E7%8D%AD.mp3?authorization=bce-auth-v1%2Fa4d81bbd930c41e6857b989362415714%2F2018-09-18T10%3A01%3A45Z%2F-1%2F%2F7069673ba021d437a8576d9faa748f2cfb2ef63ce7ee48e00a7891149cd7b17a
鸳鸯,,http://dbp-resource.gz.bcebos.com/3b759ccf-2686-803d-bd94-d7847a94fbda/88_Mandarinduck%E9%B8%B3%E9%B8%AF.jpeg?authorization=bce-auth-v1%2Fa4d81bbd930c41e6857b989362415714%2F2018-09-29T09%3A21%3A20Z%2F-1%2F%2Ffda39f60dac23bcf6eab7faa1dc4be6b5e370dac589281820b5d7b2b03f50f92,http://dbp-resource.gz.bcebos.com/3b759ccf-2686-803d-bd94-d7847a94fbda/88_Mandarinduck%E9%B8%B3%E9%B8%AF.mp3?authorization=bce-auth-v1%2Fa4d81bbd930c41e6857b989362415714%2F2018-09-18T10%3A01%3A45Z%2F-1%2F%2Ff1edff16608ec64e3a12fba8a506cf570781fb8b27275b9fe5eb8725f4b7a432
海豚,,http://dbp-resource.gz.bcebos.com/3b759ccf-2686-803d-bd94-d7847a94fbda/89_Dolphin%E6%B5%B7%E8%B1%9A.jpeg?authorization=bce-auth-v1%2Fa4d81bbd930c41e6857b989362415714%2F2018-09-29T09%3A21%3A19Z%2F-1%2F%2F7ed460b29cfc1eec114ab4aae33e9012a16cbd2e573ffab0b460b73538ebe1fc,http://dbp-resource.gz.bcebos.com/3b759ccf-2686-803d-bd94-d7847a94fbda/89_Dolphin%E6%B5%B7%E8%B1%9A.mp3?authorization=bce-auth-v1%2Fa4d81bbd930c41e6857b989362415714%2F2018-09-18T10%3A01%3A45Z%2F-1%2F%2Fbeadb25688742b2f858a2bf7f9c5473e846775b3e0df21713a7181b3c69f13a0
海豹,,http://dbp-resource.gz.bcebos.com/3b759ccf-2686-803d-bd94-d7847a94fbda/90_seal%E6%B5%B7%E8%B1%B9.jpeg?authorization=bce-auth-v1%2Fa4d81bbd930c41e6857b989362415714%2F2018-09-29T09%3A21%3A20Z%2F-1%2F%2F357ba9c7d5e114f49ac4d8ccbcf7782d7f1e93104358c89fe811415a8d62e857,http://dbp-resource.gz.bcebos.com/3b759ccf-2686-803d-bd94-d7847a94fbda/90_seal%E6%B5%B7%E8%B1%B9.mp3?authorization=bce-auth-v1%2Fa4d81bbd930c41e6857b989362415714%2F2018-09-18T10%3A01%3A46Z%2F-1%2F%2F2b83e841f78f02671185f43629e293fce777ea271fdf263d51859ce018a33678
海象,,http://dbp-resource.gz.bcebos.com/3b759ccf-2686-803d-bd94-d7847a94fbda/91_walrus%E6%B5%B7%E8%B1%A1.jpeg?authorization=bce-auth-v1%2Fa4d81bbd930c41e6857b989362415714%2F2018-09-29T09%3A21%3A20Z%2F-1%2F%2F27ec987ded7733a871ce3a989d3893bd91d92f047a63481ea86fab0d57bdf64d,http://dbp-resource.gz.bcebos.com/3b759ccf-2686-803d-bd94-d7847a94fbda/91_walrus%E6%B5%B7%E8%B1%A1.mp3?authorization=bce-auth-v1%2Fa4d81bbd930c41e6857b989362415714%2F2018-09-18T10%3A01%3A46Z%2F-1%2F%2F7a8f2f29e0c8090ca753e5cb43a045b4235f3549d32c688c631a8a873691036f
雪貂,,http://dbp-resource.gz.bcebos.com/3b759ccf-2686-803d-bd94-d7847a94fbda/92_ferret%E9%9B%AA%E8%B2%82.jpeg?authorization=bce-auth-v1%2Fa4d81bbd930c41e6857b989362415714%2F2018-09-29T09%3A21%3A20Z%2F-1%2F%2Fd932dbf74007fc1817d97bd66211d09198e32a953eafc33de472f3afa5d91cb8,http://dbp-resource.gz.bcebos.com/3b759ccf-2686-803d-bd94-d7847a94fbda/92_ferret%E9%9B%AA%E8%B2%82.mp3?authorization=bce-auth-v1%2Fa4d81bbd930c41e6857b989362415714%2F2018-09-18T10%3A01%3A46Z%2F-1%2F%2Fcc28d926a1fce471cd0a8be8c0f1158b27363fa66b438dcc16601a3690358446
鹦鹉,,http://dbp-resource.gz.bcebos.com/3b759ccf-2686-803d-bd94-d7847a94fbda/93_Parrot%E9%B9%A6%E9%B9%89.jpeg?authorization=bce-auth-v1%2Fa4d81bbd930c41e6857b989362415714%2F2018-09-29T09%3A21%3A20Z%2F-1%2F%2Fb0b414f215028c1cc793b2bad353d33b05af457182618ec57fd43512308ab6c6,http://dbp-resource.gz.bcebos.com/3b759ccf-2686-803d-bd94-d7847a94fbda/93_Parrot%E9%B9%A6%E9%B9%89.mp3?authorization=bce-auth-v1%2Fa4d81bbd930c41e6857b989362415714%2F2018-09-18T10%3A01%3A48Z%2F-1%2F%2F4523f64d40ff8eced2a6da9cafe6e8d2e8680d42c62bbd7a9116124deecd437f
火鸡,,http://dbp-resource.gz.bcebos.com/3b759ccf-2686-803d-bd94-d7847a94fbda/94_turkey%E7%81%AB%E9%B8%A1.jpeg?authorization=bce-auth-v1%2Fa4d81bbd930c41e6857b989362415714%2F2018-09-29T09%3A21%3A20Z%2F-1%2F%2Ffed2bdc3c460f9e020e6ade63841c1ab8c5a2fe8cf7035c8fd7be29d782bc912,http://dbp-resource.gz.bcebos.com/3b759ccf-2686-803d-bd94-d7847a94fbda/94_turkey%E7%81%AB%E9%B8%A1.mp3?authorization=bce-auth-v1%2Fa4d81bbd930c41e6857b989362415714%2F2018-09-18T10%3A01%3A48Z%2F-1%2F%2Fe194afe7e39d2ee7bdc77621101f27458b4dacbcee188930c2999adcab3fc694
鸬鹚,,http://dbp-resource.gz.bcebos.com/3b759ccf-2686-803d-bd94-d7847a94fbda/96_cormorant%E9%B8%AC%E9%B9%9A.jpeg?authorization=bce-auth-v1%2Fa4d81bbd930c41e6857b989362415714%2F2018-09-29T09%3A21%3A20Z%2F-1%2F%2Fc890ac6db7f3f87ee7a4b4b63d1571d3b131a0c1665fb07e4f0277489f086a66,http://dbp-resource.gz.bcebos.com/3b759ccf-2686-803d-bd94-d7847a94fbda/96_cormorant%E9%B8%AC%E9%B9%9A.mp3?authorization=bce-auth-v1%2Fa4d81bbd930c41e6857b989362415714%2F2018-09-18T10%3A01%3A52Z%2F-1%2F%2Ffe24b67e9840f3f8df0454cf997c73dcf73476273c038086b6b2f5ef1dcc0799
企鹅,,http://dbp-resource.gz.bcebos.com/3b759ccf-2686-803d-bd94-d7847a94fbda/97_penguin%E4%BC%81%E9%B9%85.jpeg?authorization=bce-auth-v1%2Fa4d81bbd930c41e6857b989362415714%2F2018-09-29T09%3A21%3A20Z%2F-1%2F%2Fd3331470a50d907578456ccb4ef43f77b44267f85fd1f1f477ad7068b8684183,http://dbp-resource.gz.bcebos.com/3b759ccf-2686-803d-bd94-d7847a94fbda/97_penguin%E4%BC%81%E9%B9%85.mp3?authorization=bce-auth-v1%2Fa4d81bbd930c41e6857b989362415714%2F2018-09-18T10%3A01%3A52Z%2F-1%2F%2F90a8eca04a188b6d92a571de5daf6ba752ab0f54346596972e684bf5c8ab0a33
火烈鸟,,http://dbp-resource.gz.bcebos.com/3b759ccf-2686-803d-bd94-d7847a94fbda/98_Flamingo%E7%81%AB%E7%83%88%E9%B8%9F.jpeg?authorization=bce-auth-v1%2Fa4d81bbd930c41e6857b989362415714%2F2018-09-29T09%3A21%3A20Z%2F-1%2F%2F48a8275a968e64416abe5d99620565d9354854e39a1818b19ff991c5544d84c4,http://dbp-resource.gz.bcebos.com/3b759ccf-2686-803d-bd94-d7847a94fbda/98_Flamingo%E7%81%AB%E7%83%88%E9%B8%9F.mp3?authorization=bce-auth-v1%2Fa4d81bbd930c41e6857b989362415714%2F2018-09-18T10%3A01%3A52Z%2F-1%2F%2F682a64e4e696a54eae86c3c45d2a85c972956b306fa2eb79f3409ec9c9f4a182
大雁,,http://dbp-resource.gz.bcebos.com/3b759ccf-2686-803d-bd94-d7847a94fbda/99_wildgoose%E5%A4%A7%E9%9B%81.jpeg?authorization=bce-auth-v1%2Fa4d81bbd930c41e6857b989362415714%2F2018-09-29T09%3A21%3A20Z%2F-1%2F%2Fd771dbb17e64698cfbf615c462479cb992b47f0f77f986b3b9c1d9d9a0d3019c,http://dbp-resource.gz.bcebos.com/3b759ccf-2686-803d-bd94-d7847a94fbda/99_wildgoose%E5%A4%A7%E9%9B%81.mp3?authorization=bce-auth-v1%2Fa4d81bbd930c41e6857b989362415714%2F2018-09-18T10%3A01%3A54Z%2F-1%2F%2Fe52a438fbea03ccc34e5be9d0361adfd8618a58ac59ea8825a62bb2951f13bc6
杜鹃,,http://dbp-resource.gz.bcebos.com/3b759ccf-2686-803d-bd94-d7847a94fbda/100_cuckoo%E6%9D%9C%E9%B9%83.jpeg?authorization=bce-auth-v1%2Fa4d81bbd930c41e6857b989362415714%2F2018-09-29T09%3A21%3A20Z%2F-1%2F%2F4f06b8576e486821615e06d720859cfff3d88610109a95252dcd96c04f4134f1,http://dbp-resource.gz.bcebos.com/3b759ccf-2686-803d-bd94-d7847a94fbda/100_cuckoo%E6%9D%9C%E9%B9%83.mp3?authorization=bce-auth-v1%2Fa4d81bbd930c41e6857b989362415714%2F2018-09-18T10%3A01%3A54Z%2F-1%2F%2F11e0293f8c0425c61593381f8b17bbe9497cd8a1275ed7c926a77e453873f46b
喜鹊,,http://dbp-resource.gz.bcebos.com/3b759ccf-2686-803d-bd94-d7847a94fbda/101_magpie%E5%96%9C%E9%B9%8A.jpeg?authorization=bce-auth-v1%2Fa4d81bbd930c41e6857b989362415714%2F2018-09-29T09%3A21%3A47Z%2F-1%2F%2F17ede3ad1fd0996170eb2d8a9672b1b26b296db388acd89442e00df78fffdaad,http://dbp-resource.gz.bcebos.com/3b759ccf-2686-803d-bd94-d7847a94fbda/101_magpie%E5%96%9C%E9%B9%8A.mp3?authorization=bce-auth-v1%2Fa4d81bbd930c41e6857b989362415714%2F2018-09-18T10%3A02%3A06Z%2F-1%2F%2F921e12c46437065775279fca6abd222ca37a3e5636ca9732ba327b0fcac0b471
猫头鹰,,http://dbp-resource.gz.bcebos.com/3b759ccf-2686-803d-bd94-d7847a94fbda/102_owl%E7%8C%AB%E5%A4%B4%E9%B9%B0.jpeg?authorization=bce-auth-v1%2Fa4d81bbd930c41e6857b989362415714%2F2018-09-29T09%3A21%3A47Z%2F-1%2F%2F82ddb6f9dd60a520a0206b2e29e9bb9ebc3e83fd70d8ff2c28f03ed18fcb4856,http://dbp-resource.gz.bcebos.com/3b759ccf-2686-803d-bd94-d7847a94fbda/102_owl%E7%8C%AB%E5%A4%B4%E9%B9%B0.mp3?authorization=bce-auth-v1%2Fa4d81bbd930c41e6857b989362415714%2F2018-09-18T10%3A02%3A06Z%2F-1%2F%2F5e3f63e9eae1f931a3298f4b5e2ef9d2e34a287c8ce6d4eb67cbf2228f62e33b
丹顶鹤,,http://dbp-resource.gz.bcebos.com/3b759ccf-2686-803d-bd94-d7847a94fbda/103_RedCrownedCrane%E4%B8%B9%E9%A1%B6%E9%B9%A4.jpeg?authorization=bce-auth-v1%2Fa4d81bbd930c41e6857b989362415714%2F2018-09-29T09%3A21%3A47Z%2F-1%2F%2Feaaf54702da5bdf143a6469228f1504e466de201922319ba1eb114fb1114a3a8,http://dbp-resource.gz.bcebos.com/3b759ccf-2686-803d-bd94-d7847a94fbda/103_RedCrownedCrane%E4%B8%B9%E9%A1%B6%E9%B9%A4.mp3?authorization=bce-auth-v1%2Fa4d81bbd930c41e6857b989362415714%2F2018-09-18T10%3A02%3A06Z%2F-1%2F%2F34926785568db5dcaacd90a64bf9c861ec82d8964c0e9c776545575e49732579
信天翁,,http://dbp-resource.gz.bcebos.com/3b759ccf-2686-803d-bd94-d7847a94fbda/104_albatross%E4%BF%A1%E5%A4%A9%E7%BF%81.jpeg?authorization=bce-auth-v1%2Fa4d81bbd930c41e6857b989362415714%2F2018-09-29T09%3A21%3A47Z%2F-1%2F%2Faa4ee15ef1c073c6637fb3a70b6939533b6a05970e55921a65fdc9f839a56967,http://dbp-resource.gz.bcebos.com/3b759ccf-2686-803d-bd94-d7847a94fbda/104_albatross%E4%BF%A1%E5%A4%A9%E7%BF%81.mp3?authorization=bce-auth-v1%2Fa4d81bbd930c41e6857b989362415714%2F2018-09-18T10%3A02%3A06Z%2F-1%2F%2Feb5087e69c2b76836ec4b8c7f63220fbd56e3bfd8d21d69fa7d026b1e79a2ce9
翠鸟,,http://dbp-resource.gz.bcebos.com/3b759ccf-2686-803d-bd94-d7847a94fbda/105_kingfisher%E7%BF%A0%E9%B8%9F.jpeg?authorization=bce-auth-v1%2Fa4d81bbd930c41e6857b989362415714%2F2018-09-29T09%3A21%3A47Z%2F-1%2F%2Fc10b8204374d137a0517bd393d13e449e4c0a828cbbd8db3548113764d222abd,http://dbp-resource.gz.bcebos.com/3b759ccf-2686-803d-bd94-d7847a94fbda/105_kingfisher%E7%BF%A0%E9%B8%9F.mp3?authorization=bce-auth-v1%2Fa4d81bbd930c41e6857b989362415714%2F2018-09-18T10%3A02%3A06Z%2F-1%2F%2F68af2236a1eb6fd5a58c321b624188d2b9d60444c3b81bb4da12b78c027bf066
八哥,,http://dbp-resource.gz.bcebos.com/3b759ccf-2686-803d-bd94-d7847a94fbda/106_starling%E5%85%AB%E5%93%A5.jpeg?authorization=bce-auth-v1%2Fa4d81bbd930c41e6857b989362415714%2F2018-09-29T09%3A21%3A47Z%2F-1%2F%2F22352bb79b917f4a74a8686a1758f3f1ddb1b8f54a70638e574debdc00b635b8,http://dbp-resource.gz.bcebos.com/3b759ccf-2686-803d-bd94-d7847a94fbda/106_starling%E5%85%AB%E5%93%A5.mp3?authorization=bce-auth-v1%2Fa4d81bbd930c41e6857b989362415714%2F2018-09-18T10%3A02%3A06Z%2F-1%2F%2F8dcf9cb41d10a7925024f929f561abda3260b4c8040231b2037ac44fe9472481
画眉,,http://dbp-resource.gz.bcebos.com/3b759ccf-2686-803d-bd94-d7847a94fbda/107_thrush%E7%94%BB%E7%9C%89.jpeg?authorization=bce-auth-v1%2Fa4d81bbd930c41e6857b989362415714%2F2018-09-29T09%3A21%3A48Z%2F-1%2F%2F4806ae06accafa45daa05720d91ed085338ad8b803983ac7bf38e944f9953f8e,http://dbp-resource.gz.bcebos.com/3b759ccf-2686-803d-bd94-d7847a94fbda/107_thrush%E7%94%BB%E7%9C%89.mp3?authorization=bce-auth-v1%2Fa4d81bbd930c41e6857b989362415714%2F2018-09-18T10%3A02%3A07Z%2F-1%2F%2Fed2c6a4fefa1f5a6612808cfe535bbcd8db66f7daf06a0ab5f617947ba0d459f
海鸥,,http://dbp-resource.gz.bcebos.com/3b759ccf-2686-803d-bd94-d7847a94fbda/108_seagull%E6%B5%B7%E9%B8%A5.jpeg?authorization=bce-auth-v1%2Fa4d81bbd930c41e6857b989362415714%2F2018-09-29T09%3A21%3A48Z%2F-1%2F%2F01454ab14e5db517501717a1b2da323e5ae8529d734a8cfd35924d4c42d2f79a,http://dbp-resource.gz.bcebos.com/3b759ccf-2686-803d-bd94-d7847a94fbda/108_seagull%E6%B5%B7%E9%B8%A5.mp3?authorization=bce-auth-v1%2Fa4d81bbd930c41e6857b989362415714%2F2018-09-18T10%3A02%3A07Z%2F-1%2F%2Fe0224a94d527810c9b823ad678d31f50b6cc65bb9c567a475e3f253eba2cb908
燕子,,http://dbp-resource.gz.bcebos.com/3b759ccf-2686-803d-bd94-d7847a94fbda/109_swallow%E7%87%95%E5%AD%90.jpeg?authorization=bce-auth-v1%2Fa4d81bbd930c41e6857b989362415714%2F2018-09-29T09%3A21%3A48Z%2F-1%2F%2Ff5a9f40e9bbb88cfaee7c36737a31773cd993fff76f141103a90d6ad8b3cd0ab,http://dbp-resource.gz.bcebos.com/3b759ccf-2686-803d-bd94-d7847a94fbda/109_swallow%E7%87%95%E5%AD%90.mp3?authorization=bce-auth-v1%2Fa4d81bbd930c41e6857b989362415714%2F2018-09-18T10%3A02%3A07Z%2F-1%2F%2F2abb3fb68fd6c082602c7177911d3b63a7a5d5c7336da2a0f8f7d5a9cb40173a
鸵鸟,,http://dbp-resource.gz.bcebos.com/3b759ccf-2686-803d-bd94-d7847a94fbda/110_ostrich%E9%B8%B5%E9%B8%9F.jpeg?authorization=bce-auth-v1%2Fa4d81bbd930c41e6857b989362415714%2F2018-09-29T09%3A21%3A48Z%2F-1%2F%2Fa59355cf8056625cc6df7c858f5ec06b4ce501c64a52808eb4a710e8e7ab08be,http://dbp-resource.gz.bcebos.com/3b759ccf-2686-803d-bd94-d7847a94fbda/110_ostrich%E9%B8%B5%E9%B8%9F.mp3?authorization=bce-auth-v1%2Fa4d81bbd930c41e6857b989362415714%2F2018-09-18T10%3A02%3A07Z%2F-1%2F%2F647bbb62abda21ae5bd41cc2e07277ae6ca957a220387c2617201b7c11da9ece
独角仙,,http://dbp-resource.gz.bcebos.com/3b759ccf-2686-803d-bd94-d7847a94fbda/111_Uang-%E7%8B%AC%E8%A7%92%E4%BB%99.jpeg?authorization=bce-auth-v1%2Fa4d81bbd930c41e6857b989362415714%2F2018-09-29T09%3A21%3A48Z%2F-1%2F%2F0d33d7c6456d4023157df9373f852acc4c021fdd8b1ead23191666aae486d80a,http://dbp-resource.gz.bcebos.com/3b759ccf-2686-803d-bd94-d7847a94fbda/111_Uang-%E7%8B%AC%E8%A7%92%E4%BB%99.mp3?authorization=bce-auth-v1%2Fa4d81bbd930c41e6857b989362415714%2F2018-09-18T10%3A02%3A07Z%2F-1%2F%2F24f91695ace0174029d92881bf27ad94929fd427a8fc13f8d26411a1c1b462cc
黑蜣,,http://dbp-resource.gz.bcebos.com/3b759ccf-2686-803d-bd94-d7847a94fbda/112_bessbeetle-%E9%BB%91%E8%9C%A3.jpeg?authorization=bce-auth-v1%2Fa4d81bbd930c41e6857b989362415714%2F2018-09-29T09%3A21%3A48Z%2F-1%2F%2F470ad3a3bc1ec883ecbd4af6d8c28783ffc01c466adb238146153de12bc96500,http://dbp-resource.gz.bcebos.com/3b759ccf-2686-803d-bd94-d7847a94fbda/112_bessbeetle-%E9%BB%91%E8%9C%A3.mp3?authorization=bce-auth-v1%2Fa4d81bbd930c41e6857b989362415714%2F2018-09-18T10%3A02%3A07Z%2F-1%2F%2F1cdd394f6e795bcca7dd79dd8cd8827ba0740e627b942d0865387b94c236ae73
蟑螂,,http://dbp-resource.gz.bcebos.com/3b759ccf-2686-803d-bd94-d7847a94fbda/113_cockroach-%E8%9F%91%E8%9E%82.jpeg?authorization=bce-auth-v1%2Fa4d81bbd930c41e6857b989362415714%2F2018-09-29T09%3A21%3A48Z%2F-1%2F%2F0ad0dde6f3cedd7945095a30e28c664e126f6f5968ed0554866d5454f77c243c,http://dbp-resource.gz.bcebos.com/3b759ccf-2686-803d-bd94-d7847a94fbda/113_cockroach-%E8%9F%91%E8%9E%82.mp3?authorization=bce-auth-v1%2Fa4d81bbd930c41e6857b989362415714%2F2018-09-18T10%3A02%3A07Z%2F-1%2F%2F83f5dff4d624cc1a4c4b97c76c6fd849a0d19c0f0ae4468fae509380a8a9274e
蝴蝶,,http://dbp-resource.gz.bcebos.com/3b759ccf-2686-803d-bd94-d7847a94fbda/114_Butterfly-%E8%9D%B4%E8%9D%B6.jpeg?authorization=bce-auth-v1%2Fa4d81bbd930c41e6857b989362415714%2F2018-09-29T09%3A21%3A48Z%2F-1%2F%2Fd18c1df40f5f7aac647c38f955909876b38226ab6d35f9eed8fa7f91c1c05e8b,http://dbp-resource.gz.bcebos.com/3b759ccf-2686-803d-bd94-d7847a94fbda/114_Butterfly-%E8%9D%B4%E8%9D%B6.mp3?authorization=bce-auth-v1%2Fa4d81bbd930c41e6857b989362415714%2F2018-09-18T10%3A02%3A07Z%2F-1%2F%2Fe498b5c71df59d9a6a6e675288cebfa270214820c464fcd3a513bcf0df288e3a
