动物名称,动物简介,动物图片,动物声音
海豹,哺乳动物的一科。有许多种。体型大小不一，一般长约1.5米，最大的象海豹体长可达5—6米。四肢呈鳍状。游速快，善潜水。生活在温带和寒带沿海地区，多数在北半球。主食鱼类和贝类。,http://dbp-resource.gz.bcebos.com/3b759ccf-2686-803d-bd94-d7847a94fbda/90_seal%E6%B5%B7%E8%B1%B9.jpeg?authorization=bce-auth-v1%2Fa4d81bbd930c41e6857b989362415714%2F2018-09-29T09%3A21%3A20Z%2F-1%2F%2F357ba9c7d5e114f49ac4d8ccbcf7782d7f1e93104358c89fe811415a8d62e857,http://dbp-resource.gz.bcebos.com/3b759ccf-2686-803d-bd94-d7847a94fbda/90_seal%E6%B5%B7%E8%B1%B9.wav?authorization=bce-auth-v1%2Fa4d81bbd930c41e6857b989362415714%2F2018-11-05T12%3A31%3A25Z%2F-1%2F%2F5b93c3f88ee5a2dea6591ff44493825541961dbb09b440095a1a917198d64cdf
海象,哺乳动物，身体粗壮，长可达3米多，头圆，眼小，嘴短而阔，上颌有两个特别长的牙，四肢呈鳍状。生活在海洋中，也能在陆地上行动，吃贝类等。,http://dbp-resource.gz.bcebos.com/3b759ccf-2686-803d-bd94-d7847a94fbda/91_walrus%E6%B5%B7%E8%B1%A1.jpeg?authorization=bce-auth-v1%2Fa4d81bbd930c41e6857b989362415714%2F2018-09-29T09%3A21%3A20Z%2F-1%2F%2F27ec987ded7733a871ce3a989d3893bd91d92f047a63481ea86fab0d57bdf64d,http://dbp-resource.gz.bcebos.com/3b759ccf-2686-803d-bd94-d7847a94fbda/91_walrus%E6%B5%B7%E8%B1%A1.wav?authorization=bce-auth-v1%2Fa4d81bbd930c41e6857b989362415714%2F2018-11-05T12%3A31%3A26Z%2F-1%2F%2F04cd42bb22a4aaa0b3be80f7ece8096e1608e14f148448fad9e141516241cf3b
雪貂,一种特别凶恶的貂，是很有价值的捕鼠者，与野生的欧洲鸡貂非常相似，据说是由家养的雪貂与野生的鸡貂杂交产生的。,http://dbp-resource.gz.bcebos.com/3b759ccf-2686-803d-bd94-d7847a94fbda/92_ferret%E9%9B%AA%E8%B2%82.jpeg?authorization=bce-auth-v1%2Fa4d81bbd930c41e6857b989362415714%2F2018-09-29T09%3A21%3A20Z%2F-1%2F%2Fd932dbf74007fc1817d97bd66211d09198e32a953eafc33de472f3afa5d91cb8,http://dbp-resource.gz.bcebos.com/3b759ccf-2686-803d-bd94-d7847a94fbda/92_ferret%E9%9B%AA%E8%B2%82.wav?authorization=bce-auth-v1%2Fa4d81bbd930c41e6857b989362415714%2F2018-11-05T12%3A31%3A26Z%2F-1%2F%2F47a9cdd612c4f23b7d8b6a91b336eeffc389c0ec576abdc0a6ca8611efe04a3c
鹦鹉,鸟，头部圆，上嘴大，呈钩状，下嘴短小，羽毛美丽，有白、赤、黄、绿等色。生活在热带树林里，吃果实。能模仿人说话的声音。,http://dbp-resource.gz.bcebos.com/3b759ccf-2686-803d-bd94-d7847a94fbda/93_Parrot%E9%B9%A6%E9%B9%89.jpeg?authorization=bce-auth-v1%2Fa4d81bbd930c41e6857b989362415714%2F2018-09-29T09%3A21%3A20Z%2F-1%2F%2Fb0b414f215028c1cc793b2bad353d33b05af457182618ec57fd43512308ab6c6,http://dbp-resource.gz.bcebos.com/3b759ccf-2686-803d-bd94-d7847a94fbda/93_Parrot%E9%B9%A6%E9%B9%89.wav?authorization=bce-auth-v1%2Fa4d81bbd930c41e6857b989362415714%2F2018-11-05T12%3A31%3A27Z%2F-1%2F%2F6a499da589ea7f8699937c526fd38e747e1c4240170ceefb49b1dc47e18ba724
火鸡,鸟，嘴大，头部有红色肉质的瘤状突起，脚长大，羽毛有黑、白、深黄等色。也叫吐绶鸡。,http://dbp-resource.gz.bcebos.com/3b759ccf-2686-803d-bd94-d7847a94fbda/94_turkey%E7%81%AB%E9%B8%A1.jpeg?authorization=bce-auth-v1%2Fa4d81bbd930c41e6857b989362415714%2F2018-09-29T09%3A21%3A20Z%2F-1%2F%2Ffed2bdc3c460f9e020e6ade63841c1ab8c5a2fe8cf7035c8fd7be29d782bc912,http://dbp-resource.gz.bcebos.com/3b759ccf-2686-803d-bd94-d7847a94fbda/94_turkey%E7%81%AB%E9%B8%A1.wav?authorization=bce-auth-v1%2Fa4d81bbd930c41e6857b989362415714%2F2018-11-05T12%3A31%3A28Z%2F-1%2F%2Fd73a0ed5baf618457570db61e4bac07a7c47269fa60fffd19c5d034c80795441
鸬鹚,水鸟，羽毛黑色，有绿、蓝、紫色光泽，嘴扁而长，暗黑色，上嘴的尖端有钩。 能游泳，善于捕鱼，喉下的皮肤扩大成囊状，捕得鱼可以放在囊内。我国南方多饲养来帮助捕鱼。通称鱼鹰，有的地区叫墨鸦,http://dbp-resource.gz.bcebos.com/3b759ccf-2686-803d-bd94-d7847a94fbda/96_cormorant%E9%B8%AC%E9%B9%9A.jpeg?authorization=bce-auth-v1%2Fa4d81bbd930c41e6857b989362415714%2F2018-09-29T09%3A21%3A20Z%2F-1%2F%2Fc890ac6db7f3f87ee7a4b4b63d1571d3b131a0c1665fb07e4f0277489f086a66,http://dbp-resource.gz.bcebos.com/3b759ccf-2686-803d-bd94-d7847a94fbda/96_cormorant%E9%B8%AC%E9%B9%9A.wav?authorization=bce-auth-v1%2Fa4d81bbd930c41e6857b989362415714%2F2018-11-05T12%3A31%3A28Z%2F-1%2F%2F2d12c4e1b34c2b1430e177766113f392d13fda1b6c810c05e20304605c4e68fd
企鹅,水鸟，体长近1米，嘴很坚硬，头和背部黑色，腹部白色，足短，尾巴短，翅膀小，不能飞，善于潜水，在陆地上直立时像有所企望的样子，多群居在南极洲及附近岛屿上。,http://dbp-resource.gz.bcebos.com/3b759ccf-2686-803d-bd94-d7847a94fbda/97_penguin%E4%BC%81%E9%B9%85.jpeg?authorization=bce-auth-v1%2Fa4d81bbd930c41e6857b989362415714%2F2018-09-29T09%3A21%3A20Z%2F-1%2F%2Fd3331470a50d907578456ccb4ef43f77b44267f85fd1f1f477ad7068b8684183,http://dbp-resource.gz.bcebos.com/3b759ccf-2686-803d-bd94-d7847a94fbda/97_penguin%E4%BC%81%E9%B9%85.wav?authorization=bce-auth-v1%2Fa4d81bbd930c41e6857b989362415714%2F2018-11-05T12%3A31%3A28Z%2F-1%2F%2F28abb3164603356fde79287e24525cb904b8b34160fce298de97c062d88de137
火烈鸟,鸟，外形像鹤，嘴弯曲，颈部很长，羽毛白色微红，趾间有蹼。吃鱼、蛤蜊、昆虫和水草等。多生活在地中海沿岸。,http://dbp-resource.gz.bcebos.com/3b759ccf-2686-803d-bd94-d7847a94fbda/98_Flamingo%E7%81%AB%E7%83%88%E9%B8%9F.jpeg?authorization=bce-auth-v1%2Fa4d81bbd930c41e6857b989362415714%2F2018-09-29T09%3A21%3A20Z%2F-1%2F%2F48a8275a968e64416abe5d99620565d9354854e39a1818b19ff991c5544d84c4,http://dbp-resource.gz.bcebos.com/3b759ccf-2686-803d-bd94-d7847a94fbda/98_Flamingo%E7%81%AB%E7%83%88%E9%B8%9F.wav?authorization=bce-auth-v1%2Fa4d81bbd930c41e6857b989362415714%2F2018-11-05T12%3A31%3A29Z%2F-1%2F%2F0173d711465ec33f02a332f5590a3cf85718e82e3a99c3022382e3672986895f
大雁,鸟，嘴扁平，腿短，趾间有蹼，羽毛紫褐色，腹部白色，有黑色条状横纹。群居在水边，吃植物种子，也吃鱼和昆虫。飞时一般排列成行，是一种冬候鸟。,http://dbp-resource.gz.bcebos.com/3b759ccf-2686-803d-bd94-d7847a94fbda/99_wildgoose%E5%A4%A7%E9%9B%81.jpeg?authorization=bce-auth-v1%2Fa4d81bbd930c41e6857b989362415714%2F2018-09-29T09%3A21%3A20Z%2F-1%2F%2Fd771dbb17e64698cfbf615c462479cb992b47f0f77f986b3b9c1d9d9a0d3019c,http://dbp-resource.gz.bcebos.com/3b759ccf-2686-803d-bd94-d7847a94fbda/99_wildgoose%E5%A4%A7%E9%9B%81.wav?authorization=bce-auth-v1%2Fa4d81bbd930c41e6857b989362415714%2F2018-11-05T12%3A31%3A29Z%2F-1%2F%2Fa993742b8af52d1de39c58138c793ae7eeb4615bedff3f7333bcd9634f6967f1
杜鹃,鸟，身体黑灰色，尾巴有白色斑点，腹部有黑色横纹。 初夏时常昼夜不停地叫。吃毛虫，是益鸟。多数把卵产在别的鸟巢中。也叫杜宇、布谷或子规。,http://dbp-resource.gz.bcebos.com/3b759ccf-2686-803d-bd94-d7847a94fbda/100_cuckoo%E6%9D%9C%E9%B9%83.jpeg?authorization=bce-auth-v1%2Fa4d81bbd930c41e6857b989362415714%2F2018-09-29T09%3A21%3A20Z%2F-1%2F%2F4f06b8576e486821615e06d720859cfff3d88610109a95252dcd96c04f4134f1,http://dbp-resource.gz.bcebos.com/3b759ccf-2686-803d-bd94-d7847a94fbda/100_cuckoo%E6%9D%9C%E9%B9%83.wav?authorization=bce-auth-v1%2Fa4d81bbd930c41e6857b989362415714%2F2018-11-05T12%3A31%3A29Z%2F-1%2F%2F16f28d345078402c5362e096f1322ad9c2db6492db5409efdf1fac9534144a9c
喜鹊,鸟，嘴尖，尾长，身体大部为黑色，肩和腹部白色，叫声嘈杂。民间传说听见它叫将有喜事来临，所以叫喜鹊。也叫鹊。,http://dbp-resource.gz.bcebos.com/3b759ccf-2686-803d-bd94-d7847a94fbda/101_magpie%E5%96%9C%E9%B9%8A.jpeg?authorization=bce-auth-v1%2Fa4d81bbd930c41e6857b989362415714%2F2018-09-29T09%3A21%3A47Z%2F-1%2F%2F17ede3ad1fd0996170eb2d8a9672b1b26b296db388acd89442e00df78fffdaad,http://dbp-resource.gz.bcebos.com/3b759ccf-2686-803d-bd94-d7847a94fbda/101_magpie%E5%96%9C%E9%B9%8A.wav?authorization=bce-auth-v1%2Fa4d81bbd930c41e6857b989362415714%2F2018-11-05T12%3A33%3A06Z%2F-1%2F%2Fdc9cce96b33de551feec99cd3918777df7759d9b2851c8965d07976eec8a0f3c
猫头鹰,鸟，身体淡褐色，多黑斑，头部有角状的羽毛，眼睛大而圆，昼伏夜出，吃鼠、麻雀等，对人类有益。常在深夜发出凄厉的叫声，迷信的人认为是一种不吉祥的鸟。有的地区叫夜猫子。,http://dbp-resource.gz.bcebos.com/3b759ccf-2686-803d-bd94-d7847a94fbda/102_owl%E7%8C%AB%E5%A4%B4%E9%B9%B0.jpeg?authorization=bce-auth-v1%2Fa4d81bbd930c41e6857b989362415714%2F2018-09-29T09%3A21%3A47Z%2F-1%2F%2F82ddb6f9dd60a520a0206b2e29e9bb9ebc3e83fd70d8ff2c28f03ed18fcb4856,http://dbp-resource.gz.bcebos.com/3b759ccf-2686-803d-bd94-d7847a94fbda/102_owl%E7%8C%AB%E5%A4%B4%E9%B9%B0.wav?authorization=bce-auth-v1%2Fa4d81bbd930c41e6857b989362415714%2F2018-11-05T12%3A33%3A06Z%2F-1%2F%2Ff617c525adc0a4449ee6fc259d14c5daa6bed049157799012a9f5390408d0d98
丹顶鹤,也叫仙鹤、白 鹤。鸟类。体长在1.2米以上。体羽主要为白色，喉、颊、颈部暗褐色。尾短，喙、颈和跗_较长。头顶 皮肤裸露，呈朱红色。飞羽黑色。鸣声响亮，飞翔力强。主产于中国黑龙江等地。是中国国家重点保护 动物。,http://dbp-resource.gz.bcebos.com/3b759ccf-2686-803d-bd94-d7847a94fbda/103_RedCrownedCrane%E4%B8%B9%E9%A1%B6%E9%B9%A4.jpeg?authorization=bce-auth-v1%2Fa4d81bbd930c41e6857b989362415714%2F2018-09-29T09%3A21%3A47Z%2F-1%2F%2Feaaf54702da5bdf143a6469228f1504e466de201922319ba1eb114fb1114a3a8,http://dbp-resource.gz.bcebos.com/3b759ccf-2686-803d-bd94-d7847a94fbda/103_RedCrownedCrane%E4%B8%B9%E9%A1%B6%E9%B9%A4.wav?authorization=bce-auth-v1%2Fa4d81bbd930c41e6857b989362415714%2F2018-11-05T12%3A33%3A08Z%2F-1%2F%2F9bb6764d99a9f6ea742170614846b0f31e7ea278c6c0cd211d30092f28d92925
信天翁,鸟，体长可达1米以上，是飞行鸟类中体形最大的，善于飞行，趾间有蹼，能游泳。生活在海边，捕食鱼类。有短尾信天翁和黑脚信天翁。,http://dbp-resource.gz.bcebos.com/3b759ccf-2686-803d-bd94-d7847a94fbda/104_albatross%E4%BF%A1%E5%A4%A9%E7%BF%81.jpeg?authorization=bce-auth-v1%2Fa4d81bbd930c41e6857b989362415714%2F2018-09-29T09%3A21%3A47Z%2F-1%2F%2Faa4ee15ef1c073c6637fb3a70b6939533b6a05970e55921a65fdc9f839a56967,http://dbp-resource.gz.bcebos.com/3b759ccf-2686-803d-bd94-d7847a94fbda/104_albatross%E4%BF%A1%E5%A4%A9%E7%BF%81.wav?authorization=bce-auth-v1%2Fa4d81bbd930c41e6857b989362415714%2F2018-11-05T12%3A33%3A07Z%2F-1%2F%2Fe139998f2830e72ef30505a4d517dfff3f5fc5f49d744eff10b32719c565540e
翠鸟,也叫钓鱼郎。 鸟类。体长约15厘米。头大，体小，喙尖硬。羽毛以苍翠、暗绿色为主，尾羽短。常栖息于水边树枝或岩石上，待鱼虾游近水面，突然啄取。是中国东部、南部常见的留鸟。,http://dbp-resource.gz.bcebos.com/3b759ccf-2686-803d-bd94-d7847a94fbda/105_kingfisher%E7%BF%A0%E9%B8%9F.jpeg?authorization=bce-auth-v1%2Fa4d81bbd930c41e6857b989362415714%2F2018-09-29T09%3A21%3A47Z%2F-1%2F%2Fc10b8204374d137a0517bd393d13e449e4c0a828cbbd8db3548113764d222abd,http://dbp-resource.gz.bcebos.com/3b759ccf-2686-803d-bd94-d7847a94fbda/105_kingfisher%E7%BF%A0%E9%B8%9F.wav?authorization=bce-auth-v1%2Fa4d81bbd930c41e6857b989362415714%2F2018-11-05T12%3A33%3A07Z%2F-1%2F%2F7bd566143eaddf019e780094c5636269b6f1d05c6bba0e3d16fe2892c0bafd9d
八哥,也叫鸲鹆。鸟类。羽毛黑而有光泽，喙和足黄色。翼上有白斑，飞时显露，呈八字形，故名。雄鸟善鸣，经训练能发出类似人说话的声音。,http://dbp-resource.gz.bcebos.com/3b759ccf-2686-803d-bd94-d7847a94fbda/106_starling%E5%85%AB%E5%93%A5.jpeg?authorization=bce-auth-v1%2Fa4d81bbd930c41e6857b989362415714%2F2018-09-29T09%3A21%3A47Z%2F-1%2F%2F22352bb79b917f4a74a8686a1758f3f1ddb1b8f54a70638e574debdc00b635b8,http://dbp-resource.gz.bcebos.com/3b759ccf-2686-803d-bd94-d7847a94fbda/106_starling%E5%85%AB%E5%93%A5.wav?authorization=bce-auth-v1%2Fa4d81bbd930c41e6857b989362415714%2F2018-11-05T12%3A33%3A07Z%2F-1%2F%2F853227e70fe418acc7e7fb70e3aac3fc782df5cad2f6fb2bf7bc6840e9a6dda9
画眉,鸟类。 背羽绿褐色，下体黄褐色，眼圈白色，向后延伸像娥眉。鸣声婉转，雄鸟好斗。常生活在树林中，以昆虫和植物种子为食。可供观赏。,http://dbp-resource.gz.bcebos.com/3b759ccf-2686-803d-bd94-d7847a94fbda/107_thrush%E7%94%BB%E7%9C%89.jpeg?authorization=bce-auth-v1%2Fa4d81bbd930c41e6857b989362415714%2F2018-09-29T09%3A21%3A48Z%2F-1%2F%2F4806ae06accafa45daa05720d91ed085338ad8b803983ac7bf38e944f9953f8e,http://dbp-resource.gz.bcebos.com/3b759ccf-2686-803d-bd94-d7847a94fbda/107_thrush%E7%94%BB%E7%9C%89.wav?authorization=bce-auth-v1%2Fa4d81bbd930c41e6857b989362415714%2F2018-11-05T12%3A33%3A08Z%2F-1%2F%2F6e283979381111beadc02f16163bdd268bf57c9c3daa3aa0ef6b00d999751082
海鸥,鸟，头和颈部褐色，翅膀外缘白色，内缘灰色，躯干白色，爪黑色。 常成群在海上或内陆河流附近飞翔，吃鱼、螺、昆虫等，也吃谷物和植物嫩叶。,http://dbp-resource.gz.bcebos.com/3b759ccf-2686-803d-bd94-d7847a94fbda/108_seagull%E6%B5%B7%E9%B8%A5.jpeg?authorization=bce-auth-v1%2Fa4d81bbd930c41e6857b989362415714%2F2018-09-29T09%3A21%3A48Z%2F-1%2F%2F01454ab14e5db517501717a1b2da323e5ae8529d734a8cfd35924d4c42d2f79a,http://dbp-resource.gz.bcebos.com/3b759ccf-2686-803d-bd94-d7847a94fbda/108_seagull%E6%B5%B7%E9%B8%A5.wav?authorization=bce-auth-v1%2Fa4d81bbd930c41e6857b989362415714%2F2018-11-05T12%3A33%3A08Z%2F-1%2F%2F26b82b44a6c2989e68673cdefba5266c1daa0006087d2b92864c3992fb4fc742
燕子,燕的一种，身体小，背部羽毛黑色，有光泽，腹部白色，颈部有深紫色圆斑，多在屋檐下筑窝。通称燕子。,http://dbp-resource.gz.bcebos.com/3b759ccf-2686-803d-bd94-d7847a94fbda/109_swallow%E7%87%95%E5%AD%90.jpeg?authorization=bce-auth-v1%2Fa4d81bbd930c41e6857b989362415714%2F2018-09-29T09%3A21%3A48Z%2F-1%2F%2Ff5a9f40e9bbb88cfaee7c36737a31773cd993fff76f141103a90d6ad8b3cd0ab,http://dbp-resource.gz.bcebos.com/3b759ccf-2686-803d-bd94-d7847a94fbda/109_swallow%E7%87%95%E5%AD%90.wav?authorization=bce-auth-v1%2Fa4d81bbd930c41e6857b989362415714%2F2018-11-05T12%3A33%3A08Z%2F-1%2F%2Fecf8215f89d8096f770423be4428172e9284293479def90d9f64ada807751714
鸵鸟,鸟，是现代鸟类中体形最大的，高可达3米，颈长，头小，嘴扁平，翼短小，不能飞，腿长，脚有力，善走。雌鸟灰褐色，雄鸟的翼和尾部有白色羽毛。生活在非洲的草原和沙漠地带。,http://dbp-resource.gz.bcebos.com/3b759ccf-2686-803d-bd94-d7847a94fbda/110_ostrich%E9%B8%B5%E9%B8%9F.jpeg?authorization=bce-auth-v1%2Fa4d81bbd930c41e6857b989362415714%2F2018-09-29T09%3A21%3A48Z%2F-1%2F%2Fa59355cf8056625cc6df7c858f5ec06b4ce501c64a52808eb4a710e8e7ab08be,http://dbp-resource.gz.bcebos.com/3b759ccf-2686-803d-bd94-d7847a94fbda/110_ostrich%E9%B8%B5%E9%B8%9F.wav?authorization=bce-auth-v1%2Fa4d81bbd930c41e6857b989362415714%2F2018-11-05T12%3A33%3A09Z%2F-1%2F%2Ffbb9bcce5dcc16d5103d9beab1aa6c7103b04a934e2215e3e955fdea9891253c
独角仙,又名双叉犀金龟，是一种金龟子科、叉犀金龟属昆虫，因雄性有发达的头角而得名。分布于中国东部，日本，泰国等地，生活在森林中。,http://dbp-resource.gz.bcebos.com/3b759ccf-2686-803d-bd94-d7847a94fbda/111_Uang-%E7%8B%AC%E8%A7%92%E4%BB%99.jpeg?authorization=bce-auth-v1%2Fa4d81bbd930c41e6857b989362415714%2F2018-09-29T09%3A21%3A48Z%2F-1%2F%2F0d33d7c6456d4023157df9373f852acc4c021fdd8b1ead23191666aae486d80a,http://dbp-resource.gz.bcebos.com/3b759ccf-2686-803d-bd94-d7847a94fbda/111_Uang-%E7%8B%AC%E8%A7%92%E4%BB%99.wav?authorization=bce-auth-v1%2Fa4d81bbd930c41e6857b989362415714%2F2018-11-05T12%3A33%3A10Z%2F-1%2F%2Fb5f665439514a1521bf077596a97ed799e02e3c8f5a67d35a0184bc3c2fa9ab5
黑蜣,以体型大为特征，鞘翅黑色，有光泽，故又称漆皮甲虫。体扁平，头前方有角状突。,http://dbp-resource.gz.bcebos.com/3b759ccf-2686-803d-bd94-d7847a94fbda/112_bessbeetle-%E9%BB%91%E8%9C%A3.jpeg?authorization=bce-auth-v1%2Fa4d81bbd930c41e6857b989362415714%2F2018-09-29T09%3A21%3A48Z%2F-1%2F%2F470ad3a3bc1ec883ecbd4af6d8c28783ffc01c466adb238146153de12bc96500,http://dbp-resource.gz.bcebos.com/3b759ccf-2686-803d-bd94-d7847a94fbda/112_bessbeetle-%E9%BB%91%E8%9C%A3.wav?authorization=bce-auth-v1%2Fa4d81bbd930c41e6857b989362415714%2F2018-11-05T12%3A33%3A10Z%2F-1%2F%2Fe0cf5447ca6196edbbec203ffe244aafbd605e410d313b4b37b0b22fda2322d3
蟑螂,昆虫，身体扁平，黑褐色，能发出臭味。常咬坏衣物，污染食物，并能传染伤寒、霍乱等疾病，是害虫。种类很多。也叫蜚蠊。,http://dbp-resource.gz.bcebos.com/3b759ccf-2686-803d-bd94-d7847a94fbda/113_cockroach-%E8%9F%91%E8%9E%82.jpeg?authorization=bce-auth-v1%2Fa4d81bbd930c41e6857b989362415714%2F2018-09-29T09%3A21%3A48Z%2F-1%2F%2F0ad0dde6f3cedd7945095a30e28c664e126f6f5968ed0554866d5454f77c243c,http://dbp-resource.gz.bcebos.com/3b759ccf-2686-803d-bd94-d7847a94fbda/113_cockroach-%E8%9F%91%E8%9E%82.wav?authorization=bce-auth-v1%2Fa4d81bbd930c41e6857b989362415714%2F2018-11-05T12%3A33%3A11Z%2F-1%2F%2F155daa7729cf08c3a9cdfb8786e9377d9589fb0211cd52723838b2f6692f69d4
蝴蝶,昆虫，翅膀阔大，颜色美丽，静止时四翅竖立在背部，腹部瘦长。 吸花蜜。种类很多，有的幼虫吃农作物，是害虫，有的幼虫吃蚜虫，是益虫。简称蝶。,http://dbp-resource.gz.bcebos.com/3b759ccf-2686-803d-bd94-d7847a94fbda/114_Butterfly-%E8%9D%B4%E8%9D%B6.jpeg?authorization=bce-auth-v1%2Fa4d81bbd930c41e6857b989362415714%2F2018-09-29T09%3A21%3A48Z%2F-1%2F%2Fd18c1df40f5f7aac647c38f955909876b38226ab6d35f9eed8fa7f91c1c05e8b,http://dbp-resource.gz.bcebos.com/3b759ccf-2686-803d-bd94-d7847a94fbda/114_Butterfly-%E8%9D%B4%E8%9D%B6.wav?authorization=bce-auth-v1%2Fa4d81bbd930c41e6857b989362415714%2F2018-11-05T12%3A33%3A11Z%2F-1%2F%2F7d52e0daed12777af8f573b84ab39d203330f30a3fc7600c57ddf4d6ae04919a
粪金龟,俗称屎壳郎，大多都具有粪食性，可以将粪便滚动成球状，推行向前。其主要以动物粪便为食。,http://dbp-resource.gz.bcebos.com/3b759ccf-2686-803d-bd94-d7847a94fbda/115_dorbeetle-%E7%B2%AA%E9%87%91%E9%BE%9F.jpeg?authorization=bce-auth-v1%2Fa4d81bbd930c41e6857b989362415714%2F2018-09-29T09%3A21%3A48Z%2F-1%2F%2F5a1c43b55e39ba2a40b7bbdf51464a6d4b78326adf3819393aa81086d563026f,http://dbp-resource.gz.bcebos.com/3b759ccf-2686-803d-bd94-d7847a94fbda/115_dorbeetle-%E7%B2%AA%E9%87%91%E9%BE%9F.wav?authorization=bce-auth-v1%2Fa4d81bbd930c41e6857b989362415714%2F2018-11-05T12%3A33%3A11Z%2F-1%2F%2F7ef72d22e20d35c235ebd0f722b788d893cd2abd9916760d3aa5416b7318f752
叩头虫,体细长而略扁平，长约18毫米，浓栗色，有光泽，密被金黄色短毛。头部扁平，头顶有三角凹洼，具复眼一对。,http://dbp-resource.gz.bcebos.com/3b759ccf-2686-803d-bd94-d7847a94fbda/116_clickbeetle-%E5%8F%A9%E5%A4%B4%E8%99%AB.jpeg?authorization=bce-auth-v1%2Fa4d81bbd930c41e6857b989362415714%2F2018-09-29T09%3A21%3A48Z%2F-1%2F%2Fc7619b3d533450e490f834ca9bdf2aab7ed83949f6e90f84d79ec4afcdaf8f95,http://dbp-resource.gz.bcebos.com/3b759ccf-2686-803d-bd94-d7847a94fbda/116_clickbeetle-%E5%8F%A9%E5%A4%B4%E8%99%AB.wav?authorization=bce-auth-v1%2Fa4d81bbd930c41e6857b989362415714%2F2018-11-05T12%3A33%3A13Z%2F-1%2F%2F8d3c6d79daa2981dfecccafa87b977b1a68fe19d5ba55c9a1a8a892ed964191a
蜻蜓,昆虫，身体细长，胸部的背面有两对膜状的翅，生活在水边，捕食蚊子等小飞虫，能高飞。雌的用尾点水而产卵于水中。幼虫叫水虿，生活在水中。是益虫。有的地区叫蚂螂。,http://dbp-resource.gz.bcebos.com/3b759ccf-2686-803d-bd94-d7847a94fbda/117_dragonfly-%E8%9C%BB%E8%9C%93.jpeg?authorization=bce-auth-v1%2Fa4d81bbd930c41e6857b989362415714%2F2018-09-29T09%3A21%3A48Z%2F-1%2F%2Feb7f6743a412d350138f2a4b94a5e10968b5beebb593f6702fc99ba17c176274,http://dbp-resource.gz.bcebos.com/3b759ccf-2686-803d-bd94-d7847a94fbda/117_dragonfly-%E8%9C%BB%E8%9C%93.wav?authorization=bce-auth-v1%2Fa4d81bbd930c41e6857b989362415714%2F2018-11-05T12%3A33%3A12Z%2F-1%2F%2F4c4a84b62960a02bac581039c960aa7267f9af3b68faf6e35ebd6a4b5ab87958
纺织娘,身体绿色或黄褐色，头小，触角细长，吃食瓜类花朵、瓜穰等。雄虫前翅部有发声器官，鸣声“轧织、轧织”，似纺车纺纱之声。,http://dbp-resource.gz.bcebos.com/3b759ccf-2686-803d-bd94-d7847a94fbda/118_katydid-%E7%BA%BA%E7%BB%87%E5%A8%98.jpeg?authorization=bce-auth-v1%2Fa4d81bbd930c41e6857b989362415714%2F2018-09-29T09%3A21%3A48Z%2F-1%2F%2F7171adce32d40a97cf18017bfb2a049ad6c8b694de78ddc45f5a839e48aa12c0,http://dbp-resource.gz.bcebos.com/3b759ccf-2686-803d-bd94-d7847a94fbda/118_katydid-%E7%BA%BA%E7%BB%87%E5%A8%98.wav?authorization=bce-auth-v1%2Fa4d81bbd930c41e6857b989362415714%2F2018-11-05T12%3A33%3A13Z%2F-1%2F%2F65036e6cd3ed22400d09b80cf06c97ed6e3bf5d98d160235428cf3150cbfdf17
天牛,昆虫。种类很多。成虫大小、形状、颜色因种类而异，一般为长椭圆形，触角较身体长。幼虫黄白色，扁长圆筒形。蛀食树木枝干，故又名锯树郎。为森林、桑树和果树的重要害虫。常见的如星天牛、桑天牛等。,http://dbp-resource.gz.bcebos.com/3b759ccf-2686-803d-bd94-d7847a94fbda/119_longhornbeetle-%E5%A4%A9%E7%89%9B.jpeg?authorization=bce-auth-v1%2Fa4d81bbd930c41e6857b989362415714%2F2018-09-29T09%3A21%3A48Z%2F-1%2F%2F0f8b046ce6187c3c28d1786657010b1c9084d56394efc25a41602dbca5f8dc98,http://dbp-resource.gz.bcebos.com/3b759ccf-2686-803d-bd94-d7847a94fbda/119_longhornbeetle-%E5%A4%A9%E7%89%9B.wav?authorization=bce-auth-v1%2Fa4d81bbd930c41e6857b989362415714%2F2018-11-05T12%3A33%3A14Z%2F-1%2F%2Fd0685ca3660c73d62244c2b71e1a50381e6482e4fd49f8dcfd71d0c7d02dd77b
蝼蛄,昆虫，背部茶褐色，腹面灰黄色。前足发达，呈铲状，适于掘土，有尾须。生活在泥土中，昼伏夜出，吃农作物嫩茎。也叫__蛄,http://dbp-resource.gz.bcebos.com/3b759ccf-2686-803d-bd94-d7847a94fbda/120_molecricket-%E8%9D%BC%E8%9B%84.jpeg?authorization=bce-auth-v1%2Fa4d81bbd930c41e6857b989362415714%2F2018-09-29T09%3A21%3A49Z%2F-1%2F%2F81c457fa3720c6f4d6c13a52182902da7bfcc946a8ff5708c073fbb2b1f4a948,http://dbp-resource.gz.bcebos.com/3b759ccf-2686-803d-bd94-d7847a94fbda/120_molecricket-%E8%9D%BC%E8%9B%84.wav?authorization=bce-auth-v1%2Fa4d81bbd930c41e6857b989362415714%2F2018-11-05T12%3A33%3A14Z%2F-1%2F%2F2b3c00d6782bdc1bf1dff5991a572961a032a63b933d2b32ed48f6f5dd711d29
